2016-Jul-07 01:56:50,EnergyPlus Completed Successfully-- 24 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  5.11sec,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\python optimization\Munlaeelementary,,,,,,,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.tab,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.html,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eio,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.svg,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.dxf,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.shd,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.audit,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.bnd,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eso,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.err,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.csv,
2016-Jul-07 01:57:29,EnergyPlus Completed Successfully-- 24 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  5.12sec,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\python optimization\Munlaeelementary,,,,,,,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.tab,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.html,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eio,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.svg,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.dxf,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.shd,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.audit,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.bnd,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eso,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.err,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.csv,
2016-Jul-07 01:58:19,EnergyPlus Completed Successfully-- 24 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  5.07sec,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\python optimization\Munlaeelementary,,,,,,,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.tab,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.html,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eio,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.svg,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.dxf,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.shd,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.audit,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.bnd,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eso,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.err,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.csv,
2016-Jul-07 02:00:39,EnergyPlus Completed Successfully-- 24 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  5.01sec,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\python optimization\Munlaeelementary,,,,,,,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.tab,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.html,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eio,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.svg,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.dxf,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.shd,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.audit,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.bnd,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eso,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.err,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.csv,
2016-Jul-07 02:01:33,EnergyPlus Completed Successfully-- 24 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  5.13sec,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\python optimization\Munlaeelementary,,,,,,,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.tab,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.html,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eio,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.svg,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.dxf,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.shd,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.audit,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.bnd,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eso,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.err,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.csv,
2016-Jul-07 02:03:28,EnergyPlus Completed Successfully-- 24 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  5.15sec,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\python optimization\Munlaeelementary,,,,,,,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.tab,,C:\Users\LMH\Desktop\python optimization\MunlaeelementaryTable.html,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mdd,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eio,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.svg,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.dxf,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.shd,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.audit,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.bnd,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.eso,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.err,C:\Users\LMH\Desktop\python optimization\Munlaeelementary.csv,
2016-Oct-24 19:32:43,EnergyPlus Completed Successfully-- 51 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 53.04sec,C:\Users\LMH\Desktop\gfdg\1111.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\gfdg\1111,,,,C:\Users\LMH\Desktop\gfdg\1111Meter.csv,,,C:\Users\LMH\Desktop\gfdg\1111Table.csv,,,C:\Users\LMH\Desktop\gfdg\1111Table.html,,C:\Users\LMH\Desktop\gfdg\1111.rdd,C:\Users\LMH\Desktop\gfdg\1111.mdd,C:\Users\LMH\Desktop\gfdg\1111.eio,C:\Users\LMH\Desktop\gfdg\1111.svg,C:\Users\LMH\Desktop\gfdg\1111.dxf,C:\Users\LMH\Desktop\gfdg\1111.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\gfdg\1111.shd,,C:\Users\LMH\Desktop\gfdg\1111.audit,C:\Users\LMH\Desktop\gfdg\1111.bnd,,,,C:\Users\LMH\Desktop\gfdg\1111.eso,C:\Users\LMH\Desktop\gfdg\1111.mtr,,,,C:\Users\LMH\Desktop\gfdg\1111.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\gfdg\1111.err,C:\Users\LMH\Desktop\gfdg\1111.csv,
2016-Nov-02 22:44:19,EnergyPlus Completed Successfully-- 50 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 41.75sec,C:\Users\LMH\Desktop\test\test.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\test\test,,,,C:\Users\LMH\Desktop\test\testMeter.csv,,,C:\Users\LMH\Desktop\test\testTable.csv,,,C:\Users\LMH\Desktop\test\testTable.html,,C:\Users\LMH\Desktop\test\test.rdd,C:\Users\LMH\Desktop\test\test.mdd,C:\Users\LMH\Desktop\test\test.eio,C:\Users\LMH\Desktop\test\test.svg,C:\Users\LMH\Desktop\test\test.dxf,C:\Users\LMH\Desktop\test\test.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\test\test.shd,,C:\Users\LMH\Desktop\test\test.audit,C:\Users\LMH\Desktop\test\test.bnd,,,,C:\Users\LMH\Desktop\test\test.eso,C:\Users\LMH\Desktop\test\test.mtr,,,,C:\Users\LMH\Desktop\test\test.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\test\test.err,C:\Users\LMH\Desktop\test\test.csv,
2016-Nov-02 22:46:59,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 40.42sec,C:\Users\LMH\Desktop\test\test.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\test\test,,,,,,,C:\Users\LMH\Desktop\test\testTable.csv,,,C:\Users\LMH\Desktop\test\testTable.html,,C:\Users\LMH\Desktop\test\test.rdd,C:\Users\LMH\Desktop\test\test.mdd,C:\Users\LMH\Desktop\test\test.eio,C:\Users\LMH\Desktop\test\test.svg,C:\Users\LMH\Desktop\test\test.dxf,C:\Users\LMH\Desktop\test\test.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\test\test.shd,,C:\Users\LMH\Desktop\test\test.audit,C:\Users\LMH\Desktop\test\test.bnd,,,,C:\Users\LMH\Desktop\test\test.eso,,,,,C:\Users\LMH\Desktop\test\test.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\test\test.err,C:\Users\LMH\Desktop\test\test.csv,
2016-Nov-02 22:49:29,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 40.95sec,C:\Users\LMH\Desktop\test\test.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\test\test,,,,,,,C:\Users\LMH\Desktop\test\testTable.csv,,,,,C:\Users\LMH\Desktop\test\test.rdd,C:\Users\LMH\Desktop\test\test.mdd,C:\Users\LMH\Desktop\test\test.eio,C:\Users\LMH\Desktop\test\test.svg,C:\Users\LMH\Desktop\test\test.dxf,C:\Users\LMH\Desktop\test\test.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\test\test.shd,,C:\Users\LMH\Desktop\test\test.audit,C:\Users\LMH\Desktop\test\test.bnd,,,,C:\Users\LMH\Desktop\test\test.eso,,,,,C:\Users\LMH\Desktop\test\test.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\test\test.err,C:\Users\LMH\Desktop\test\test.csv,
2016-Nov-02 22:53:52,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 40.43sec,C:\Users\LMH\Desktop\test\test.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\test\test,,,,,,,C:\Users\LMH\Desktop\test\testTable.csv,,,,,C:\Users\LMH\Desktop\test\test.rdd,C:\Users\LMH\Desktop\test\test.mdd,C:\Users\LMH\Desktop\test\test.eio,C:\Users\LMH\Desktop\test\test.svg,C:\Users\LMH\Desktop\test\test.dxf,C:\Users\LMH\Desktop\test\test.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\test\test.shd,,C:\Users\LMH\Desktop\test\test.audit,C:\Users\LMH\Desktop\test\test.bnd,,,,C:\Users\LMH\Desktop\test\test.eso,,,,,C:\Users\LMH\Desktop\test\test.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\test\test.err,C:\Users\LMH\Desktop\test\test.csv,
2016-Nov-02 22:56:12,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 40.31sec,C:\Users\LMH\Desktop\test\test.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\test\test,,,,,,,C:\Users\LMH\Desktop\test\testTable.csv,,,,,C:\Users\LMH\Desktop\test\test.rdd,C:\Users\LMH\Desktop\test\test.mdd,C:\Users\LMH\Desktop\test\test.eio,C:\Users\LMH\Desktop\test\test.svg,C:\Users\LMH\Desktop\test\test.dxf,C:\Users\LMH\Desktop\test\test.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\test\test.shd,,C:\Users\LMH\Desktop\test\test.audit,C:\Users\LMH\Desktop\test\test.bnd,,,,C:\Users\LMH\Desktop\test\test.eso,,,,,C:\Users\LMH\Desktop\test\test.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\test\test.err,C:\Users\LMH\Desktop\test\test.csv,
2016-Nov-03 11:54:03,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 31.46sec,C:\Users\LMH\Desktop\111\3131.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\111\3131,,,,,,,C:\Users\LMH\Desktop\111\3131Table.csv,,,C:\Users\LMH\Desktop\111\3131Table.html,,C:\Users\LMH\Desktop\111\3131.rdd,C:\Users\LMH\Desktop\111\3131.mdd,C:\Users\LMH\Desktop\111\3131.eio,C:\Users\LMH\Desktop\111\3131.svg,C:\Users\LMH\Desktop\111\3131.dxf,C:\Users\LMH\Desktop\111\3131.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\111\3131.shd,,C:\Users\LMH\Desktop\111\3131.audit,C:\Users\LMH\Desktop\111\3131.bnd,,,,C:\Users\LMH\Desktop\111\3131.eso,,,,,C:\Users\LMH\Desktop\111\3131.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\111\3131.err,C:\Users\LMH\Desktop\111\3131.csv,
2016-Nov-03 11:56:51,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 23.77sec,C:\Users\LMH\Desktop\111\3131.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\111\3131,,,,,,,C:\Users\LMH\Desktop\111\3131Table.csv,,,C:\Users\LMH\Desktop\111\3131Table.html,,C:\Users\LMH\Desktop\111\3131.rdd,C:\Users\LMH\Desktop\111\3131.mdd,C:\Users\LMH\Desktop\111\3131.eio,C:\Users\LMH\Desktop\111\3131.svg,C:\Users\LMH\Desktop\111\3131.dxf,C:\Users\LMH\Desktop\111\3131.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\111\3131.shd,,C:\Users\LMH\Desktop\111\3131.audit,C:\Users\LMH\Desktop\111\3131.bnd,,,,C:\Users\LMH\Desktop\111\3131.eso,,,,,C:\Users\LMH\Desktop\111\3131.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\111\3131.err,C:\Users\LMH\Desktop\111\3131.csv,
2016-Nov-03 11:57:33, EnergyPlus Terminated--Fatal Error Detected. 1 Warning; 2 Severe Errors; Elapsed Time=00hr 00min  1.06sec,C:\Users\LMH\Desktop\elementABS.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\elementABS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\elementABS.audit,,,,,,,,,,C:\Users\LMH\Desktop\elementABS.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\elementABS.err,,
2016-Nov-03 11:58:14,,C:\Users\LMH\Desktop\3131.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\3131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\3131.audit,,C:\Users\LMH\Desktop\3131.dbg,,,,,,,,C:\Users\LMH\Desktop\3131.rvaudit,,,,,,,,,,,,
2016-Nov-03 11:58:55,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 23.58sec,C:\Users\LMH\Desktop\111\3131.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\111\3131,,,,,,,C:\Users\LMH\Desktop\111\3131Table.csv,,,C:\Users\LMH\Desktop\111\3131Table.html,,C:\Users\LMH\Desktop\111\3131.rdd,C:\Users\LMH\Desktop\111\3131.mdd,C:\Users\LMH\Desktop\111\3131.eio,C:\Users\LMH\Desktop\111\3131.svg,C:\Users\LMH\Desktop\111\3131.dxf,C:\Users\LMH\Desktop\111\3131.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\111\3131.shd,,C:\Users\LMH\Desktop\111\3131.audit,C:\Users\LMH\Desktop\111\3131.bnd,,,,C:\Users\LMH\Desktop\111\3131.eso,,,,,C:\Users\LMH\Desktop\111\3131.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\111\3131.err,C:\Users\LMH\Desktop\111\3131.csv,
2016-Nov-03 14:19:16,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 38.91sec,C:\Users\LMH\Desktop\iiii\iiii.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\iiii\iiii,,,,,,,C:\Users\LMH\Desktop\iiii\iiiiTable.csv,,,C:\Users\LMH\Desktop\iiii\iiiiTable.html,,C:\Users\LMH\Desktop\iiii\iiii.rdd,C:\Users\LMH\Desktop\iiii\iiii.mdd,C:\Users\LMH\Desktop\iiii\iiii.eio,C:\Users\LMH\Desktop\iiii\iiii.svg,C:\Users\LMH\Desktop\iiii\iiii.dxf,C:\Users\LMH\Desktop\iiii\iiii.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.shd,,C:\Users\LMH\Desktop\iiii\iiii.audit,C:\Users\LMH\Desktop\iiii\iiii.bnd,,,,C:\Users\LMH\Desktop\iiii\iiii.eso,,,,,C:\Users\LMH\Desktop\iiii\iiii.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.err,C:\Users\LMH\Desktop\iiii\iiii.csv,
2016-Nov-03 14:32:38,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 39.15sec,C:\Users\LMH\Desktop\iiii\iiii.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\iiii\iiii,,,,,,,C:\Users\LMH\Desktop\iiii\iiiiTable.csv,,,C:\Users\LMH\Desktop\iiii\iiiiTable.html,,C:\Users\LMH\Desktop\iiii\iiii.rdd,C:\Users\LMH\Desktop\iiii\iiii.mdd,C:\Users\LMH\Desktop\iiii\iiii.eio,C:\Users\LMH\Desktop\iiii\iiii.svg,C:\Users\LMH\Desktop\iiii\iiii.dxf,C:\Users\LMH\Desktop\iiii\iiii.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.shd,,C:\Users\LMH\Desktop\iiii\iiii.audit,C:\Users\LMH\Desktop\iiii\iiii.bnd,,,,C:\Users\LMH\Desktop\iiii\iiii.eso,,,,,C:\Users\LMH\Desktop\iiii\iiii.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.err,C:\Users\LMH\Desktop\iiii\iiii.csv,
2016-Nov-03 14:56:26, EnergyPlus Terminated--Fatal Error Detected. 0 Warning; 3 Severe Errors; Elapsed Time=00hr 00min  0.94sec,C:\Users\LMH\Desktop\iiii\iiii.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\iiii\iiii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.audit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.err,,
2016-Nov-03 14:57:43,EnergyPlus Completed Successfully-- 4 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 38.08sec,C:\Users\LMH\Desktop\iiii\iiii.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\iiii\iiii,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiiiTable.xml,C:\Users\LMH\Desktop\iiii\iiii.rdd,C:\Users\LMH\Desktop\iiii\iiii.mdd,C:\Users\LMH\Desktop\iiii\iiii.eio,C:\Users\LMH\Desktop\iiii\iiii.svg,C:\Users\LMH\Desktop\iiii\iiii.dxf,C:\Users\LMH\Desktop\iiii\iiii.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.shd,,C:\Users\LMH\Desktop\iiii\iiii.audit,C:\Users\LMH\Desktop\iiii\iiii.bnd,,,,C:\Users\LMH\Desktop\iiii\iiii.eso,,,,,C:\Users\LMH\Desktop\iiii\iiii.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.err,C:\Users\LMH\Desktop\iiii\iiii.csv,
2016-Nov-03 15:56:17,EnergyPlus Completed Successfully-- 5 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 38.85sec,C:\Users\LMH\Desktop\iiii\iiii.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\iiii\iiii,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiiiTable.xml,C:\Users\LMH\Desktop\iiii\iiii.rdd,C:\Users\LMH\Desktop\iiii\iiii.mdd,C:\Users\LMH\Desktop\iiii\iiii.eio,C:\Users\LMH\Desktop\iiii\iiii.svg,C:\Users\LMH\Desktop\iiii\iiii.dxf,C:\Users\LMH\Desktop\iiii\iiii.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.shd,,C:\Users\LMH\Desktop\iiii\iiii.audit,C:\Users\LMH\Desktop\iiii\iiii.bnd,,,,C:\Users\LMH\Desktop\iiii\iiii.eso,,,,,C:\Users\LMH\Desktop\iiii\iiii.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.err,C:\Users\LMH\Desktop\iiii\iiii.csv,
2016-Nov-03 15:58:09,EnergyPlus Completed Successfully-- 5 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 39.34sec,C:\Users\LMH\Desktop\iiii\iiii.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\iiii\iiii,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiiiTable.xml,C:\Users\LMH\Desktop\iiii\iiii.rdd,C:\Users\LMH\Desktop\iiii\iiii.mdd,C:\Users\LMH\Desktop\iiii\iiii.eio,C:\Users\LMH\Desktop\iiii\iiii.svg,C:\Users\LMH\Desktop\iiii\iiii.dxf,C:\Users\LMH\Desktop\iiii\iiii.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.shd,,C:\Users\LMH\Desktop\iiii\iiii.audit,C:\Users\LMH\Desktop\iiii\iiii.bnd,,,,C:\Users\LMH\Desktop\iiii\iiii.eso,,,,,C:\Users\LMH\Desktop\iiii\iiii.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.err,C:\Users\LMH\Desktop\iiii\iiii.csv,
2016-Nov-03 15:59:34,EnergyPlus Completed Successfully-- 5 Warning; 71 Severe Errors; Elapsed Time=00hr 00min 39.01sec,C:\Users\LMH\Desktop\iiii\iiii.idf,C:\EnergyPlusV8-1-0\WeatherData\KOR_Inchon.471120_IWEC.epw,C:\Users\LMH\Desktop\iiii\iiii,,,,,,,C:\Users\LMH\Desktop\iiii\iiiiTable.csv,,,,,C:\Users\LMH\Desktop\iiii\iiii.rdd,C:\Users\LMH\Desktop\iiii\iiii.mdd,C:\Users\LMH\Desktop\iiii\iiii.eio,C:\Users\LMH\Desktop\iiii\iiii.svg,C:\Users\LMH\Desktop\iiii\iiii.dxf,C:\Users\LMH\Desktop\iiii\iiii.mtd,,,,,,,,,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.shd,,C:\Users\LMH\Desktop\iiii\iiii.audit,C:\Users\LMH\Desktop\iiii\iiii.bnd,,,,C:\Users\LMH\Desktop\iiii\iiii.eso,,,,,C:\Users\LMH\Desktop\iiii\iiii.rvaudit,,,,,,,,,,C:\Users\LMH\Desktop\iiii\iiii.err,C:\Users\LMH\Desktop\iiii\iiii.csv,
